x,y,tau,pvalue
lh_G_front_inf-Opercular,lh_Lat_Fis-ant-Vertical,0.543986939960094000000000000000,0.000000000000000000000072337228
lh_G_temporal_middle,Right-Substancia-Nigra,0.543805550516959000000000000000,0.000000000000000000000074737092
lh_S_suborbital,Left-Amygdala,0.543805550516959000000000000000,0.000000000000000000000074737092
lh_G_and_S_frontomargin,Right-Operculum,0.543624161073825000000000000000,0.000000000000000000000077215751
lh_G_front_sup,rh_G_and_S_cingul-Mid-Ant,0.543607424869396000000000000000,0.000000000000000000000078447549
lh_G_front_inf-Opercular,lh_G_temp_sup-Plan_tempo,0.543376718167924000000000000000,0.000000000000000000000081076432
lh_G_front_inf-Orbital,lh_G_front_inf-Triangul,0.543261382187556000000000000000,0.000000000000000000000082419770
rh_S_occipital_ant,Left-Insula,0.543261382187556000000000000000,0.000000000000000000000082419770
lh_G_postcentral,lh_S_precentral-sup-part,0.543105790164926000000000000000,0.000000000000000000000133345338
lh_G_front_inf-Opercular,lh_S_front_inf,0.542898603301287000000000000000,0.000000000000000000000087970764
lh_G_front_inf-Triangul,lh_S_orbital_lateral,0.541810266642481000000000000000,0.000000000000000000000106941935
lh_G_front_middle,Right-Cerebellum-Exterior,0.541628877199346000000000000000,0.000000000000000000000110475700
Left-Amygdala,Right-Amygdala,0.541266098313078000000000000000,0.000000000000000000000117893623
lh_S_circular_insula_sup,lh_S_precentral-inf-part,0.540967300023976000000000000000,0.000000000000000000000129672449
lh_G_precentral,lh_S_front_sup,0.540346816995512000000000000000,0.000000000000000000000149747033
lh_S_suborbital,rh_S_suborbital,0.539996372211137000000000000000,0.000000000000000000000147954025
Right-Cerebral-White-Matter,Right-Putamen,0.539319727891156000000000000000,0.000000000000000000000168374364
lh_G_front_inf-Triangul,Right-Insula,0.539270814438599000000000000000,0.000000000000000000000168418013
lh_S_calcarine,rh_G_oc-temp_med-Lingual,0.538908035552330000000000000000,0.000000000000000000000179676640
lh_G_Ins_lg_and_S_cent_ins,lh_G_insular_short,0.538726646109196000000000000000,0.000000000000000000000185582151
lh_G_and_S_cingul-Mid-Ant,lh_S_precentral-inf-part,0.538608167216089000000000000000,0.000000000000000000000197549726
Left-Insula,Right-Thalamus-Proper,0.538182477779793000000000000000,0.000000000000000000000204475919
lh_G_temp_sup-G_T_transv,lh_G_temp_sup-Plan_tempo,0.538116185760356000000000000000,0.000000000000000000000207778081
lh_G_cuneus,lh_S_parieto_occipital,0.538001088336658000000000000000,0.000000000000000000000211187507
lh_G_precentral,Fornix,0.537802172876798000000000000000,0.000000000000000000000221561040
rh_G_and_S_cingul-Mid-Ant,Left-Cerebral-White-Matter,0.537802172876798000000000000000,0.000000000000000000000221561040
rh_Pole_occipital,Left-Hippocampus,0.537517193872101000000000000000,0.000000000000000000000385067676
Left-Pallidum,Right-Substancia-Nigra,0.537456920007255000000000000000,0.000000000000000000000232658321
lh_G_and_S_cingul-Mid-Ant,Right-Operculum,0.536187193905314000000000000000,0.000000000000000000000291523752
Left-Cerebral-White-Matter,Right-Operculum,0.536005804462180000000000000000,0.000000000000000000000301057212
lh_Lat_Fis-post,Right-Pallidum,0.535643025575911000000000000000,0.000000000000000000000321059346
lh_Pole_temporal,Left-Accumbens-area,0.535643025575911000000000000000,0.000000000000000000000321059346
rh_G_Ins_lg_and_S_cent_ins,rh_G_temp_sup-G_T_transv,0.535461636132777000000000000000,0.000000000000000000000331548073
rh_G_temp_sup-Plan_polar,rh_G_temporal_middle,0.535461636132777000000000000000,0.000000000000000000000331548073
lh_G_and_S_cingul-Mid-Ant,Right-Insula,0.534917467803373000000000000000,0.000000000000000000000365091973
lh_G_and_S_cingul-Mid-Post,Left-Cerebral-White-Matter,0.534646400571640000000000000000,0.000000000000000000000407019730
lh_S_precentral-inf-part,Left-Cerebral-White-Matter,0.534615788618126000000000000000,0.000000000000000000000401139094
rh_G_postcentral,rh_S_central,0.534373299473970000000000000000,0.000000000000000000000401991034
lh_G_oc-temp_med-Parahip,Left-Substancia-Nigra,0.532740794485760000000000000000,0.000000000000000000000536300805
rh_G_pariet_inf-Supramar,rh_S_central,0.532740794485760000000000000000,0.000000000000000000000536300805
lh_G_front_middle,lh_S_orbital-H_Shaped,0.532559405042626000000000000000,0.000000000000000000000553726767
lh_G_temp_sup-Plan_polar,lh_Pole_temporal,0.532559405042626000000000000000,0.000000000000000000000553726767
rh_G_Ins_lg_and_S_cent_ins,rh_G_insular_short,0.532559405042626000000000000000,0.000000000000000000000553726767
lh_G_and_S_frontomargin,lh_G_and_S_cingul-Ant,0.532378015599492000000000000000,0.000000000000000000000571712850
lh_G_front_inf-Orbital,lh_G_orbital,0.532015236713223000000000000000,0.000000000000000000000609437157
lh_S_interm_prim-Jensen,Fornix,0.530739295839208000000000000000,0.000000000000000000001191467917
rh_G_front_sup,Right-Operculum,0.530201342281879000000000000000,0.000000000000000000000838312371
lh_G_and_S_cingul-Mid-Ant,lh_G_front_sup,0.529657173952475000000000000000,0.000000000000000000000922271171
lh_S_orbital-H_Shaped,rh_G_and_S_cingul-Ant,0.529657173952475000000000000000,0.000000000000000000000922271171
Left-Cerebellum-Exterior,Fornix,0.529526816750765000000000000000,0.000000000000000000001025096609
Right-Cerebellum-Exterior,Right-Cerebellum-Cortex,0.529475784509341000000000000000,0.000000000000000000000952065779
rh_Lat_Fis-post,rh_S_temporal_transverse,0.529227699968259000000000000000,0.000000000000000000000998427483
rh_G_temporal_middle,rh_Pole_temporal,0.528931616179938000000000000000,0.000000000000000000001047283186
lh_G_front_inf-Triangul,Right-Cerebellum-Exterior,0.528568837293669000000000000000,0.000000000000000000001115935488
rh_G_Ins_lg_and_S_cent_ins,rh_S_circular_insula_inf,0.528387447850535000000000000000,0.000000000000000000001151912843
lh_S_orbital_lateral,Right-Amygdala,0.528024668964266000000000000000,0.000000000000000000001227345369
rh_G_and_S_paracentral,Right-Cerebral-White-Matter,0.528016014256221000000000000000,0.000000000000000000001284287333
lh_G_temp_sup-G_T_transv,lh_S_circular_insula_sup,0.527843279521131000000000000000,0.000000000000000000001266874004
lh_S_oc_middle_and_Lunatus,Right-Thalamus-Proper,0.527711192486233000000000000000,0.000000000000000000001407646992
lh_S_oc-temp_med_and_Lingual,Left-Substancia-Nigra,0.527661890077997000000000000000,0.000000000000000000001307661777
lh_S_precentral-sup-part,Right-Caudate,0.526638368717544000000000000000,0.000000000000000000002302401765
lh_S_front_inf,lh_S_orbital-H_Shaped,0.526573553419191000000000000000,0.000000000000000000001581139530
rh_S_central,rh_S_postcentral,0.526573553419191000000000000000,0.000000000000000000001581139530
rh_G_front_sup,Left-Cerebral-White-Matter,0.526573553419191000000000000000,0.000000000000000000001581139530
lh_G_rectus,lh_S_orbital_med-olfact,0.526210774532922000000000000000,0.000000000000000000001684320499
lh_G_and_S_frontomargin,lh_S_orbital_lateral,0.525666606203518000000000000000,0.000000000000000000001851705029
lh_G_and_S_cingul-Ant,lh_S_orbital_lateral,0.525666606203518000000000000000,0.000000000000000000001851705029
lh_S_circular_insula_sup,Right-Pallidum,0.525666606203518000000000000000,0.000000000000000000001851705029
lh_G_front_sup,Left-Cerebral-White-Matter,0.525485216760384000000000000000,0.000000000000000000001911077213
lh_G_temp_sup-Lateral,Left-Pallidum,0.524941048430981000000000000000,0.000000000000000000002100727552
lh_S_central,Right-Putamen,0.524472683029600000000000000000,0.000000000000000000002342839383
lh_G_front_sup,lh_S_front_middle,0.523604372222238000000000000000,0.000000000000000000002659886069
lh_S_front_sup,rh_G_front_sup,0.523574110490204000000000000000,0.000000000000000000002823030096
rh_G_temp_sup-Plan_tempo,rh_Lat_Fis-post,0.523308543442771000000000000000,0.000000000000000000002788650885
lh_G_and_S_subcentral,lh_S_precentral-inf-part,0.522800516410881000000000000000,0.000000000000000000003203986476
rh_S_oc_middle_and_Lunatus,rh_S_oc_sup_and_transversal,0.521478521478521000000000000000,0.000000000000000000004295798309
Left-Cerebellum-Exterior,Right-Cerebellum-Exterior,0.521356507560371000000000000000,0.000000000000000000004235430761
rh_G_front_inf-Opercular,rh_G_Ins_lg_and_S_cent_ins,0.521313259568293000000000000000,0.000000000000000000003937748153
lh_S_front_sup,rh_G_and_S_cingul-Mid-Ant,0.521194594857757000000000000000,0.000000000000000000004308628370
lh_S_postcentral,Right-Pallidum,0.521032929160038000000000000000,0.000000000000000000004378478794
lh_S_collat_transv_post,rh_G_and_S_occipital_inf,0.520788930422340000000000000000,0.000000000000000000007013322141
rh_G_temp_sup-Lateral,rh_Pole_temporal,0.520769091238889000000000000000,0.000000000000000000004325336601
lh_G_pariet_inf-Supramar,lh_S_circular_insula_sup,0.520702009514614000000000000000,0.000000000000000000004392974437
lh_Lat_Fis-post,rh_G_occipital_middle,0.520520611845388000000000000000,0.000000000000000000004532499806
lh_S_front_middle,lh_S_front_sup,0.519785909948608000000000000000,0.000000000000000000005447968208
lh_G_temporal_middle,lh_S_temporal_sup,0.519680754580083000000000000000,0.000000000000000000005217216258
lh_G_occipital_middle,lh_G_occipital_sup,0.519633740629929000000000000000,0.000000000000000000006291471187
lh_Lat_Fis-post,Left-Cerebellum-Exterior,0.519540883295839000000000000000,0.000000000000000000005788184620
Right-Caudate,Fornix,0.519499365136948000000000000000,0.000000000000000000005382604307
lh_G_and_S_cingul-Mid-Ant,lh_G_precentral,0.519297932150391000000000000000,0.000000000000000000005637969383
lh_S_collat_transv_ant,Left-Caudate,0.518773807364411000000000000000,0.000000000000000000006097623657
Right-Cerebellum-Exterior,Right-Pallidum,0.518773807364411000000000000000,0.000000000000000000006097623657
lh_S_precentral-sup-part,Right-Pallidum,0.518254438985408000000000000000,0.000000000000000000009699586674
lh_S_oc_sup_and_transversal,Left-Putamen,0.518189259869745000000000000000,0.000000000000000000006899285639
lh_G_oc-temp_med-Lingual,rh_S_occipital_ant,0.517866860148739000000000000000,0.000000000000000000007124701009
lh_G_oc-temp_med-Parahip,Left-Caudate,0.517685470705604000000000000000,0.000000000000000000007349773568
lh_G_and_S_cingul-Mid-Post,Right-Pallidum,0.517584183069099000000000000000,0.000000000000000000007916869379
lh_G_pariet_inf-Supramar,lh_G_precentral,0.517507259023208000000000000000,0.000000000000000000007696339927
lh_S_oc-temp_lat,Left-Substancia-Nigra,0.517322691819336000000000000000,0.000000000000000000007821223596
lh_G_pariet_inf-Angular,Right-Accumbens-area,0.517001874671584000000000000000,0.000000000000000000009085965419
lh_G_and_S_transv_frontopol,Right-Operculum,0.516635884472588000000000000000,0.000000000000000000009519428656
lh_G_and_S_frontomargin,lh_S_front_middle,0.516348465453179000000000000000,0.000000000000000000009276403030
lh_G_temp_sup-Plan_tempo,lh_Lat_Fis-ant-Vertical,0.516167067783952000000000000000,0.000000000000000000009568582562
lh_G_and_S_subcentral,Fornix,0.516032477904554000000000000000,0.000000000000000000009866734553
lh_G_front_inf-Orbital,lh_S_orbital_lateral,0.515327407944857000000000000000,0.000000000000000000011001395179
lh_G_and_S_occipital_inf,rh_G_and_S_occipital_inf,0.514603708861828000000000000000,0.000000000000000000016068714241
Right-Cerebellum-White-Matter,Right-Amygdala,0.514601850172319000000000000000,0.000000000000000000012450591823
lh_G_front_middle,lh_G_precentral,0.514399750781636000000000000000,0.000000000000000000013035758596
lh_G_cuneus,rh_G_oc-temp_med-Lingual,0.513694902956647000000000000000,0.000000000000000000014529933474
lh_G_front_inf-Orbital,Left-Amygdala,0.513694902956647000000000000000,0.000000000000000000014529933474
lh_S_orbital_lateral,Left-Amygdala,0.513694902956647000000000000000,0.000000000000000000014529933474
lh_S_front_inf,lh_S_front_middle,0.513083307407102000000000000000,0.000000000000000000016184351680
lh_S_precentral-sup-part,Left-Cerebellum-Exterior,0.512728381865919000000000000000,0.000000000000000000026702236700
lh_G_front_inf-Triangul,lh_S_circular_insula_sup,0.512606566297841000000000000000,0.000000000000000000017482326353
lh_G_and_S_cingul-Mid-Post,Left-Cerebellum-Exterior,0.512536356242877000000000000000,0.000000000000000000020217724844
lh_G_and_S_cingul-Mid-Post,rh_G_and_S_cingul-Mid-Ant,0.512480787629205000000000000000,0.000000000000000000019101998146
lh_Pole_occipital,lh_S_oc_middle_and_Lunatus,0.512030528230826000000000000000,0.000000000000000000035078106986
rh_G_rectus,rh_S_orbital_med-olfact,0.511881008525303000000000000000,0.000000000000000000019772596793
lh_G_front_middle,rh_G_front_sup,0.511155450752766000000000000000,0.000000000000000000022359090689
Right-Pallidum,Right-Insula,0.510611282423363000000000000000,0.000000000000000000024515929144
lh_G_temp_sup-G_T_transv,lh_S_circular_insula_inf,0.510248503537094000000000000000,0.000000000000000000026066818516
lh_S_circular_insula_sup,rh_G_occipital_middle,0.510180944699478000000000000000,0.000000000000000000026466384637
lh_G_pariet_inf-Supramar,lh_S_central,0.510138366489438000000000000000,0.000000000000000000027262675104
lh_S_precentral-sup-part,Right-Cerebral-White-Matter,0.509164561677879000000000000000,0.000000000000000000045129823295
rh_G_and_S_cingul-Ant,rh_S_suborbital,0.509160166878287000000000000000,0.000000000000000000031325351975
lh_S_front_inf,Left-Amygdala,0.508797387992018000000000000000,0.000000000000000000033301329862
lh_G_and_S_cingul-Mid-Ant,rh_G_front_sup,0.508615998548884000000000000000,0.000000000000000000034335030981
rh_G_and_S_cingul-Ant,Right-Insula,0.508434609105750000000000000000,0.000000000000000000035400441795
rh_G_front_inf-Opercular,rh_S_circular_insula_sup,0.508434609105750000000000000000,0.000000000000000000035400441795
lh_G_and_S_frontomargin,lh_G_front_middle,0.508253219662615000000000000000,0.000000000000000000036498523195
lh_Lat_Fis-ant-Horizont,Right-Amygdala,0.507709051333212000000000000000,0.000000000000000000039998836188
lh_S_orbital_med-olfact,Left-Amygdala,0.507709051333212000000000000000,0.000000000000000000039998836188
lh_G_temp_sup-Plan_tempo,lh_S_temporal_transverse,0.507573696145124000000000000000,0.000000000000000000041228317977
lh_G_and_S_cingul-Ant,Left-Amygdala,0.507346272446943000000000000000,0.000000000000000000042514680922
lh_S_cingul-Marginalis,Right-Hippocampus,0.506940053247922000000000000000,0.000000000000000000046538259584
lh_G_occipital_sup,rh_G_cuneus,0.506658032007627000000000000000,0.000000000000000000055966118944
rh_G_orbital,rh_S_orbital-H_Shaped,0.506620714674406000000000000000,0.000000000000000000048024906421
lh_S_central,Fornix,0.506577175614960000000000000000,0.000000000000000000049460219425
lh_G_cingul-Post-ventral,Brain-Stem,0.506439325231271000000000000000,0.000000000000000000049509308287
lh_G_oc-temp_med-Parahip,lh_G_temporal_inf,0.506439325231271000000000000000,0.000000000000000000049509308287
rh_G_and_S_cingul-Ant,Right-Cerebellum-Exterior,0.505713767458733000000000000000,0.000000000000000000055914173224
lh_S_oc-temp_med_and_Lingual,Left-Accumbens-area,0.504988209686196000000000000000,0.000000000000000000063136850732
lh_G_and_S_cingul-Mid-Post,lh_S_front_sup,0.504586322768141000000000000000,0.000000000000000000075248394423
lh_G_pariet_inf-Supramar,lh_S_front_inf,0.504376219284231000000000000000,0.000000000000000000070200265955
Left-Operculum,Right-Cerebellum-White-Matter,0.504262651913658000000000000000,0.000000000000000000071280360029
lh_G_precuneus,lh_S_cingul-Marginalis,0.504037032184226000000000000000,0.000000000000000000075658729935
lh_G_insular_short,lh_S_circular_insula_inf,0.503899873027389000000000000000,0.000000000000000000075733077520
Left-Amygdala,Right-Insula,0.503899873027389000000000000000,0.000000000000000000075733077520
rh_S_oc_middle_and_Lunatus,Left-Insula,0.503607685753188000000000000000,0.000000000000000000083927146896
Right-Cerebellum-Exterior,Fornix,0.502630146925448000000000000000,0.000000000000000000093593324216
rh_G_and_S_cingul-Mid-Ant,rh_G_and_S_cingul-Mid-Post,0.502426418546902000000000000000,0.000000000000000000097890727946
lh_G_precentral,Left-Cerebral-White-Matter,0.502063590297365000000000000000,0.000000000000000000103982526776
rh_G_temp_sup-Plan_polar,rh_S_temporal_sup,0.501723199709776000000000000000,0.000000000000000000108840681911
lh_G_precuneus,lh_S_intrapariet_and_P_trans,0.501566203076972000000000000000,0.000000000000000000120350163568
rh_G_occipital_middle,Right-Cerebellum-Exterior,0.501473856576607000000000000000,0.000000000000000000113863326415
rh_G_and_S_frontomargin,rh_G_and_S_transv_frontopol,0.501134011120530000000000000000,0.000000000000000000122665762255
lh_G_and_S_paracentral,lh_G_postcentral,0.501111690960056000000000000000,0.000000000000000000126250575891
rh_G_and_S_paracentral,rh_S_cingul-Marginalis,0.501043514044347000000000000000,0.000000000000000000126302381248
lh_Lat_Fis-ant-Vertical,Right-Insula,0.500634863050970000000000000000,0.000000000000000000130404995446
Right-Amygdala,Right-Insula,0.500453473607836000000000000000,0.000000000000000000134388425003
rh_G_and_S_cingul-Ant,Left-Operculum,0.500272084164701000000000000000,0.000000000000000000138492059438
lh_S_postcentral,Fornix,0.500158939662249000000000000000,0.000000000000000000148829768815
lh_G_precentral,lh_S_front_inf,0.500068034924909000000000000000,0.000000000000000000144821485857
lh_S_intrapariet_and_P_trans,Right-Accumbens-area,0.499977356778830000000000000000,0.000000000000000000162271100075
rh_G_Ins_lg_and_S_cent_ins,rh_S_circular_insula_sup,0.498820968619626000000000000000,0.000000000000000000176101233182
lh_S_front_middle,Right-Amygdala,0.498752891538210000000000000000,0.000000000000000000178741516179
lh_S_collat_transv_post,Left-Hippocampus,0.498639599596012000000000000000,0.000000000000000000269148539014
lh_G_occipital_middle,lh_Pole_occipital,0.498458901508804000000000000000,0.000000000000000000309999690215
lh_G_cuneus,Right-Thalamus-Proper,0.498458189733357000000000000000,0.000000000000000000186982307662
rh_G_front_inf-Opercular,rh_G_insular_short,0.498276800290223000000000000000,0.000000000000000000192669351335
lh_S_oc_sup_and_transversal,rh_G_cuneus,0.498230990056834000000000000000,0.000000000000000000198336767070
lh_G_front_inf-Opercular,rh_G_and_S_cingul-Ant,0.498095410847088000000000000000,0.000000000000000000198527251017
lh_G_pariet_inf-Supramar,Right-Cerebellum-Exterior,0.498027300861304000000000000000,0.000000000000000000201499538438
lh_G_pariet_inf-Supramar,Left-Cerebellum-Exterior,0.497957536119972000000000000000,0.000000000000000000219348461557
lh_G_and_S_transv_frontopol,lh_S_front_middle,0.497775965459582000000000000000,0.000000000000000000226007492632
lh_G_front_middle,Right-Cerebellum-Cortex,0.497732631960819000000000000000,0.000000000000000000210776038813
lh_G_precuneus,Right-Accumbens-area,0.497414078955290000000000000000,0.000000000000000000230138535221
lh_G_rectus,Right-Amygdala,0.497369853074551000000000000000,0.000000000000000000223771021224
lh_S_precentral-inf-part,Right-Insula,0.497232607200837000000000000000,0.000000000000000000237120803836
lh_S_oc-temp_med_and_Lingual,Left-Insula,0.497188463631416000000000000000,0.000000000000000000230562253210
lh_S_orbital-H_Shaped,Right-Cerebellum-Cortex,0.497188463631416000000000000000,0.000000000000000000230562253210
lh_G_and_S_occipital_inf,lh_S_occipital_ant,0.496770907069586000000000000000,0.000000000000000000313412898173
rh_G_precuneus,rh_S_subparietal,0.496462905858879000000000000000,0.000000000000000000259824083896
lh_G_and_S_subcentral,Right-Cerebellum-Exterior,0.496439752429535000000000000000,0.000000000000000000263624292018
lh_S_oc_middle_and_Lunatus,lh_S_oc_sup_and_transversal,0.496435983460245000000000000000,0.000000000000000000286745844730
lh_G_pariet_inf-Supramar,lh_S_interm_prim-Jensen,0.495926319489493000000000000000,0.000000000000000000420653697155
lh_G_and_S_cingul-Ant,lh_G_front_middle,0.495918737529475000000000000000,0.000000000000000000284151028390
lh_G_cingul-Post-dorsal,lh_S_cingul-Marginalis,0.495509407809619000000000000000,0.000000000000000000310430953889
lh_G_subcallosal,rh_G_subcallosal,0.495374569200072000000000000000,0.000000000000000000310725881743
lh_S_oc_sup_and_transversal,Right-Thalamus-Proper,0.495327968993138000000000000000,0.000000000000000000319814977792
lh_G_oc-temp_med-Parahip,Left-Pallidum,0.495193179756938000000000000000,0.000000000000000000320118601058
rh_G_temp_sup-G_T_transv,rh_S_precentral-inf-part,0.495193179756938000000000000000,0.000000000000000000320118601058
rh_G_temp_sup-Plan_polar,rh_S_circular_insula_inf,0.495193179756938000000000000000,0.000000000000000000320118601058
lh_G_and_S_cingul-Mid-Post,rh_G_front_sup,0.494895064049763000000000000000,0.000000000000000000354158544042
rh_G_temp_sup-Plan_tempo,rh_S_temporal_transverse,0.494762142815227000000000000000,0.000000000000000000344807666003
lh_G_occipital_sup,Left-Putamen,0.494661823895518000000000000000,0.000000000000000000406583284381
lh_G_front_inf-Opercular,lh_G_insular_short,0.494649011427534000000000000000,0.000000000000000000350012537721
lh_G_temp_sup-Lateral,lh_S_temporal_sup,0.494649011427534000000000000000,0.000000000000000000350012537721
Left-Cerebral-White-Matter,Right-Cerebellum-Exterior,0.494649011427534000000000000000,0.000000000000000000350012537721
Left-Amygdala,Right-Cerebellum-Cortex,0.494649011427534000000000000000,0.000000000000000000350012537721
lh_G_temp_sup-Plan_tempo,Right-Pallidum,0.494580745146001000000000000000,0.000000000000000000355217406792
rh_G_front_sup,Right-Pallidum,0.494104843098131000000000000000,0.000000000000000000382661407200
lh_S_front_inf,Fornix,0.493923453654997000000000000000,0.000000000000000000394199226704
rh_G_and_S_cingul-Mid-Post,rh_G_front_sup,0.493923453654997000000000000000,0.000000000000000000394199226704
lh_S_collat_transv_post,lh_S_oc-temp_med_and_Lingual,0.493350445101395000000000000000,0.000000000000000000636911135796
lh_G_insular_short,Right-Substancia-Nigra,0.493016506439325000000000000000,0.000000000000000000457248099809
lh_G_temp_sup-Lateral,lh_S_temporal_inf,0.492835116996190000000000000000,0.000000000000000000471004723403
lh_G_pariet_inf-Supramar,rh_S_front_middle,0.492766768453736000000000000000,0.000000000000000000477983734249
lh_S_circular_insula_sup,Right-Insula,0.492290948666787000000000000000,0.000000000000000000514775147659
rh_G_and_S_subcentral,rh_G_temp_sup-G_T_transv,0.492290948666787000000000000000,0.000000000000000000514775147659
lh_G_front_inf-Opercular,Right-Cerebellum-Cortex,0.491384001451115000000000000000,0.000000000000000000596823054049
lh_Lat_Fis-post,lh_S_front_inf,0.490839833121712000000000000000,0.000000000000000000652119077529
rh_G_front_middle,rh_S_front_sup,0.490658443678577000000000000000,0.000000000000000000671652694395
lh_G_temp_sup-Plan_polar,Left-Pallidum,0.490477054235443000000000000000,0.000000000000000000691764056280
rh_G_pariet_inf-Supramar,rh_G_temp_sup-Plan_tempo,0.490477054235443000000000000000,0.000000000000000000691764056280
rh_S_precentral-inf-part,rh_S_temporal_transverse,0.490408598753792000000000000000,0.000000000000000000701966249090
lh_S_oc-temp_med_and_Lingual,lh_S_temporal_sup,0.490295664792309000000000000000,0.000000000000000000712470028007
rh_G_and_S_cingul-Mid-Ant,Left-Cerebellum-Exterior,0.490285255388318000000000000000,0.000000000000000000774339736184
lh_G_temp_sup-Plan_tempo,lh_S_precentral-inf-part,0.489905217557886000000000000000,0.000000000000000000788385634050
lh_S_temporal_inf,lh_S_temporal_sup,0.489570107019771000000000000000,0.000000000000000000801594598635
lh_S_front_sup,lh_S_precentral-sup-part,0.489243586764716000000000000000,0.000000000000000001242372596496
lh_G_orbital,Right-Cerebellum-Cortex,0.489025938690368000000000000000,0.000000000000000000875583086961
lh_S_cingul-Marginalis,Right-Putamen,0.488001827022353000000000000000,0.000000000000000001058726850701
lh_G_front_inf-Opercular,lh_G_front_inf-Triangul,0.487937602031561000000000000000,0.000000000000000001044377906399
lh_G_and_S_cingul-Mid-Ant,lh_S_precentral-sup-part,0.487817128870914000000000000000,0.000000000000000001485312057001
lh_G_front_inf-Triangul,lh_G_orbital,0.487756212588427000000000000000,0.000000000000000001075478031880
lh_G_orbital,lh_S_orbital_lateral,0.487756212588427000000000000000,0.000000000000000001075478031880
rh_G_temporal_inf,rh_S_occipital_ant,0.487756212588427000000000000000,0.000000000000000001075478031880
rh_G_front_sup,Right-Insula,0.487574823145292000000000000000,0.000000000000000001107492484478
rh_G_and_S_cingul-Mid-Ant,rh_G_front_sup,0.487550460315869000000000000000,0.000000000000000001123413520711
lh_G_postcentral,Right-Pallidum,0.487433132460383000000000000000,0.000000000000000001172297690456
