x,y,score,pvalue,x raw,y raw
lh_G_precuneus,lh_S_cingul-Marginalis,0.50403703218422600000,0.00000000000000000008,G_precuneus,S_cingul-Marginalis
lh_G_insular_short,lh_S_circular_insula_inf,0.50389987302738900000,0.00000000000000000008,G_insular_short,S_circular_insula_inf
rh_G_and_S_cingul-Mid-Ant,rh_G_and_S_cingul-Mid-Post,0.50242641854690200000,0.00000000000000000010,G_and_S_cingul-Mid-Ant,G_and_S_cingul-Mid-Post
rh_G_temp_sup-Plan_polar,rh_S_temporal_sup,0.50172319970977600000,0.00000000000000000011,G_temp_sup-Plan_polar,S_temporal_sup
lh_G_precuneus,lh_S_intrapariet_and_P_trans,0.50156620307697200000,0.00000000000000000012,G_precuneus,S_intrapariet_and_P_trans
rh_G_and_S_frontomargin,rh_G_and_S_transv_frontopol,0.50113401112053000000,0.00000000000000000012,G_and_S_frontomargin,G_and_S_transv_frontopol
lh_G_and_S_paracentral,lh_G_postcentral,0.50111169096005600000,0.00000000000000000013,G_and_S_paracentral,G_postcentral
rh_G_and_S_paracentral,rh_S_cingul-Marginalis,0.50104351404434700000,0.00000000000000000013,G_and_S_paracentral,S_cingul-Marginalis
lh_G_precentral,lh_S_front_inf,0.50006803492490900000,0.00000000000000000014,G_precentral,S_front_inf
rh_G_Ins_lg_and_S_cent_ins,rh_S_circular_insula_sup,0.49882096861962600000,0.00000000000000000018,G_Ins_lg_and_S_cent_ins,S_circular_insula_sup
lh_G_occipital_middle,lh_Pole_occipital,0.49845890150880400000,0.00000000000000000031,G_occipital_middle,Pole_occipital
rh_G_front_inf-Opercular,rh_G_insular_short,0.49827680029022300000,0.00000000000000000019,G_front_inf-Opercular,G_insular_short
lh_S_oc_sup_and_transversal,rh_G_cuneus,0.49823099005683400000,0.00000000000000000020,S_oc_sup_and_transversal,G_cuneus
lh_G_front_inf-Opercular,rh_G_and_S_cingul-Ant,0.49809541084708800000,0.00000000000000000020,G_front_inf-Opercular,G_and_S_cingul-Ant
lh_G_and_S_transv_frontopol,lh_S_front_middle,0.49777596545958200000,0.00000000000000000023,G_and_S_transv_frontopol,S_front_middle
lh_G_and_S_occipital_inf,lh_S_occipital_ant,0.49677090706958600000,0.00000000000000000031,G_and_S_occipital_inf,S_occipital_ant
rh_G_precuneus,rh_S_subparietal,0.49646290585887900000,0.00000000000000000026,G_precuneus,S_subparietal
lh_S_oc_middle_and_Lunatus,lh_S_oc_sup_and_transversal,0.49643598346024500000,0.00000000000000000029,S_oc_middle_and_Lunatus,S_oc_sup_and_transversal
lh_G_pariet_inf-Supramar,lh_S_interm_prim-Jensen,0.49592631948949300000,0.00000000000000000042,G_pariet_inf-Supramar,S_interm_prim-Jensen
lh_G_and_S_cingul-Ant,lh_G_front_middle,0.49591873752947500000,0.00000000000000000028,G_and_S_cingul-Ant,G_front_middle
lh_G_cingul-Post-dorsal,lh_S_cingul-Marginalis,0.49550940780961900000,0.00000000000000000031,G_cingul-Post-dorsal,S_cingul-Marginalis
lh_G_subcallosal,rh_G_subcallosal,0.49537456920007200000,0.00000000000000000031,G_subcallosal,G_subcallosal
rh_G_temp_sup-G_T_transv,rh_S_precentral-inf-part,0.49519317975693800000,0.00000000000000000032,G_temp_sup-G_T_transv,S_precentral-inf-part
rh_G_temp_sup-Plan_polar,rh_S_circular_insula_inf,0.49519317975693800000,0.00000000000000000032,G_temp_sup-Plan_polar,S_circular_insula_inf
lh_G_and_S_cingul-Mid-Post,rh_G_front_sup,0.49489506404976300000,0.00000000000000000035,G_and_S_cingul-Mid-Post,G_front_sup
rh_G_temp_sup-Plan_tempo,rh_S_temporal_transverse,0.49476214281522700000,0.00000000000000000034,G_temp_sup-Plan_tempo,S_temporal_transverse
lh_G_front_inf-Opercular,lh_G_insular_short,0.49464901142753400000,0.00000000000000000035,G_front_inf-Opercular,G_insular_short
lh_G_temp_sup-Lateral,lh_S_temporal_sup,0.49464901142753400000,0.00000000000000000035,G_temp_sup-Lateral,S_temporal_sup
rh_G_and_S_cingul-Mid-Post,rh_G_front_sup,0.49392345365499700000,0.00000000000000000039,G_and_S_cingul-Mid-Post,G_front_sup
lh_S_collat_transv_post,lh_S_oc-temp_med_and_Lingual,0.49335044510139500000,0.00000000000000000064,S_collat_transv_post,S_oc-temp_med_and_Lingual
lh_G_temp_sup-Lateral,lh_S_temporal_inf,0.49283511699619000000,0.00000000000000000047,G_temp_sup-Lateral,S_temporal_inf
lh_G_pariet_inf-Supramar,rh_S_front_middle,0.49276676845373600000,0.00000000000000000048,G_pariet_inf-Supramar,S_front_middle
rh_G_and_S_subcentral,rh_G_temp_sup-G_T_transv,0.49229094866678700000,0.00000000000000000051,G_and_S_subcentral,G_temp_sup-G_T_transv
lh_Lat_Fis-post,lh_S_front_inf,0.49083983312171200000,0.00000000000000000065,Lat_Fis-post,S_front_inf
rh_G_front_middle,rh_S_front_sup,0.49065844367857700000,0.00000000000000000067,G_front_middle,S_front_sup
rh_G_pariet_inf-Supramar,rh_G_temp_sup-Plan_tempo,0.49047705423544300000,0.00000000000000000069,G_pariet_inf-Supramar,G_temp_sup-Plan_tempo
rh_S_precentral-inf-part,rh_S_temporal_transverse,0.49040859875379200000,0.00000000000000000070,S_precentral-inf-part,S_temporal_transverse
lh_S_oc-temp_med_and_Lingual,lh_S_temporal_sup,0.49029566479230900000,0.00000000000000000071,S_oc-temp_med_and_Lingual,S_temporal_sup
lh_G_temp_sup-Plan_tempo,lh_S_precentral-inf-part,0.48990521755788600000,0.00000000000000000079,G_temp_sup-Plan_tempo,S_precentral-inf-part
lh_S_temporal_inf,lh_S_temporal_sup,0.48957010701977100000,0.00000000000000000080,S_temporal_inf,S_temporal_sup
lh_S_front_sup,lh_S_precentral-sup-part,0.48924358676471600000,0.00000000000000000124,S_front_sup,S_precentral-sup-part
lh_G_front_inf-Opercular,lh_G_front_inf-Triangul,0.48793760203156100000,0.00000000000000000104,G_front_inf-Opercular,G_front_inf-Triangul
lh_G_and_S_cingul-Mid-Ant,lh_S_precentral-sup-part,0.48781712887091400000,0.00000000000000000149,G_and_S_cingul-Mid-Ant,S_precentral-sup-part
lh_G_front_inf-Triangul,lh_G_orbital,0.48775621258842700000,0.00000000000000000108,G_front_inf-Triangul,G_orbital
lh_G_orbital,lh_S_orbital_lateral,0.48775621258842700000,0.00000000000000000108,G_orbital,S_orbital_lateral
rh_G_temporal_inf,rh_S_occipital_ant,0.48775621258842700000,0.00000000000000000108,G_temporal_inf,S_occipital_ant
rh_G_and_S_cingul-Mid-Ant,rh_G_front_sup,0.48755046031586900000,0.00000000000000000112,G_and_S_cingul-Mid-Ant,G_front_sup
lh_G_temp_sup-Lateral,lh_Pole_temporal,0.48721204425902400000,0.00000000000000000117,G_temp_sup-Lateral,Pole_temporal
lh_Lat_Fis-ant-Vertical,lh_S_front_inf,0.48703065481588900000,0.00000000000000000121,Lat_Fis-ant-Vertical,S_front_inf
lh_S_circular_insula_sup,rh_G_temporal_middle,0.48666787592962000000,0.00000000000000000128,S_circular_insula_sup,G_temporal_middle
lh_S_parieto_occipital,rh_G_cuneus,0.48666787592962000000,0.00000000000000000128,S_parieto_occipital,G_cuneus
rh_G_occipital_sup,rh_S_oc_sup_and_transversal,0.48472352138045100000,0.00000000000000000236,G_occipital_sup,S_oc_sup_and_transversal
lh_G_and_S_frontomargin,lh_S_suborbital,0.48467259205514200000,0.00000000000000000177,G_and_S_frontomargin,S_suborbital
lh_G_front_inf-Opercular,rh_G_occipital_middle,0.48442247566931800000,0.00000000000000000185,G_front_inf-Opercular,G_occipital_middle
rh_G_oc-temp_med-Parahip,rh_S_collat_transv_ant,0.48322147651006700000,0.00000000000000000223,G_oc-temp_med-Parahip,S_collat_transv_ant
lh_G_and_S_frontomargin,lh_G_front_sup,0.48304008706693200000,0.00000000000000000230,G_and_S_frontomargin,G_front_sup
lh_G_and_S_occipital_inf,lh_S_oc-temp_lat,0.48288553907170800000,0.00000000000000000281,G_and_S_occipital_inf,S_oc-temp_lat
rh_G_temp_sup-Lateral,rh_S_circular_insula_inf,0.48249591873752900000,0.00000000000000000251,G_temp_sup-Lateral,S_circular_insula_inf
rh_Pole_occipital,rh_S_collat_transv_post,0.48208913012776600000,0.00000000000000000455,Pole_occipital,S_collat_transv_post
lh_S_cingul-Marginalis,rh_G_cingul-Post-dorsal,0.48190149657354400000,0.00000000000000000281,S_cingul-Marginalis,G_cingul-Post-dorsal
lh_G_precentral,rh_G_front_sup,0.48156379419850200000,0.00000000000000000294,G_precentral,G_front_sup
lh_G_and_S_cingul-Ant,lh_G_rectus,0.48086341374931900000,0.00000000000000000325,G_and_S_cingul-Ant,G_rectus
rh_G_and_S_transv_frontopol,rh_S_front_middle,0.48081286367465800000,0.00000000000000000335,G_and_S_transv_frontopol,S_front_middle
lh_G_temporal_middle,lh_Pole_temporal,0.48068202430618500000,0.00000000000000000335,G_temporal_middle,Pole_temporal
lh_G_and_S_cingul-Ant,lh_S_front_inf,0.48050063486305000000,0.00000000000000000345,G_and_S_cingul-Ant,S_front_inf
rh_G_front_inf-Opercular,rh_G_temp_sup-G_T_transv,0.48013785597678200000,0.00000000000000000365,G_front_inf-Opercular,G_temp_sup-G_T_transv
lh_G_and_S_cingul-Ant,rh_S_suborbital,0.47995646653364700000,0.00000000000000000376,G_and_S_cingul-Ant,S_suborbital
lh_G_and_S_subcentral,lh_Lat_Fis-post,0.47956823882604600000,0.00000000000000000404,G_and_S_subcentral,Lat_Fis-post
lh_G_and_S_subcentral,lh_S_temporal_transverse,0.47949927628337900000,0.00000000000000000410,G_and_S_subcentral,S_temporal_transverse
lh_Lat_Fis-post,rh_S_front_middle,0.47941229820424400000,0.00000000000000000410,Lat_Fis-post,S_front_middle
lh_S_oc-temp_med_and_Lingual,lh_S_temporal_inf,0.47941229820424400000,0.00000000000000000410,S_oc-temp_med_and_Lingual,S_temporal_inf
lh_G_and_S_cingul-Ant,lh_Lat_Fis-ant-Horizont,0.47886812987484100000,0.00000000000000000447,G_and_S_cingul-Ant,Lat_Fis-ant-Horizont
lh_G_front_middle,lh_S_orbital_lateral,0.47868674043170600000,0.00000000000000000460,G_front_middle,S_orbital_lateral
lh_G_oc-temp_med-Parahip,lh_S_temporal_inf,0.47832396154543800000,0.00000000000000000487,G_oc-temp_med-Parahip,S_temporal_inf
lh_G_cingul-Post-ventral,rh_G_cingul-Post-ventral,0.47796118265916900000,0.00000000000000000516,G_cingul-Post-ventral,G_cingul-Post-ventral
rh_G_insular_short,rh_G_orbital,0.47777979321603400000,0.00000000000000000531,G_insular_short,G_orbital
lh_S_front_middle,lh_S_orbital-H_Shaped,0.47644097822335300000,0.00000000000000000659,S_front_middle,S_orbital-H_Shaped
lh_G_oc-temp_med-Lingual,lh_S_oc_middle_and_Lunatus,0.47614746337352400000,0.00000000000000000736,G_oc-temp_med-Lingual,S_oc_middle_and_Lunatus
rh_G_and_S_subcentral,rh_G_front_inf-Opercular,0.47596589878469000000,0.00000000000000000708,G_and_S_subcentral,G_front_inf-Opercular
lh_G_front_inf-Triangul,lh_G_temp_sup-G_T_transv,0.47542173045528700000,0.00000000000000000772,G_front_inf-Triangul,G_temp_sup-G_T_transv
rh_G_Ins_lg_and_S_cent_ins,rh_Lat_Fis-post,0.47451478323961500000,0.00000000000000000890,G_Ins_lg_and_S_cent_ins,Lat_Fis-post
rh_Lat_Fis-ant-Vertical,rh_S_circular_insula_sup,0.47433339379648100000,0.00000000000000000916,Lat_Fis-ant-Vertical,S_circular_insula_sup
lh_G_front_middle,lh_Lat_Fis-ant-Vertical,0.47378922546707700000,0.00000000000000000998,G_front_middle,Lat_Fis-ant-Vertical
rh_G_Ins_lg_and_S_cent_ins,rh_G_orbital,0.47360783602394300000,0.00000000000000001027,G_Ins_lg_and_S_cent_ins,G_orbital
lh_G_temp_sup-Plan_tempo,lh_S_interm_prim-Jensen,0.47349199168618000000,0.00000000000000001497,G_temp_sup-Plan_tempo,S_interm_prim-Jensen
lh_S_suborbital,rh_G_rectus,0.47342644658080800000,0.00000000000000001056,S_suborbital,G_rectus
rh_G_and_S_subcentral,rh_S_temporal_transverse,0.47335721784650200000,0.00000000000000001071,G_and_S_subcentral,S_temporal_transverse
lh_G_and_S_cingul-Mid-Post,lh_G_postcentral,0.47323740266742100000,0.00000000000000001178,G_and_S_cingul-Mid-Post,G_postcentral
rh_Pole_temporal,rh_S_temporal_sup,0.47306366769454000000,0.00000000000000001118,Pole_temporal,S_temporal_sup
lh_G_occipital_middle,lh_G_pariet_inf-Angular,0.47236096684774800000,0.00000000000000001322,G_occipital_middle,G_pariet_inf-Angular
rh_G_and_S_subcentral,rh_G_temp_sup-Plan_tempo,0.47233810992200200000,0.00000000000000001253,G_and_S_subcentral,G_temp_sup-Plan_tempo
lh_G_oc-temp_med-Lingual,rh_S_oc_middle_and_Lunatus,0.47220594503042700000,0.00000000000000001341,G_oc-temp_med-Lingual,S_oc_middle_and_Lunatus
lh_G_oc-temp_lat-fusifor,lh_G_oc-temp_med-Parahip,0.47197533103573300000,0.00000000000000001326,G_oc-temp_lat-fusifor,G_oc-temp_med-Parahip
rh_G_and_S_subcentral,rh_S_precentral-inf-part,0.47179394159259900000,0.00000000000000001364,G_and_S_subcentral,S_precentral-inf-part
lh_G_front_inf-Opercular,lh_Lat_Fis-post,0.47161255214946400000,0.00000000000000001404,G_front_inf-Opercular,Lat_Fis-post
lh_G_temp_sup-G_T_transv,lh_Lat_Fis-ant-Vertical,0.47016143660438900000,0.00000000000000001761,G_temp_sup-G_T_transv,Lat_Fis-ant-Vertical
lh_S_circular_insula_sup,rh_S_occipital_ant,0.46998004716125500000,0.00000000000000001812,S_circular_insula_sup,S_occipital_ant
lh_Lat_Fis-ant-Horizont,rh_G_and_S_cingul-Ant,0.46998004716125500000,0.00000000000000001812,Lat_Fis-ant-Horizont,G_and_S_cingul-Ant
lh_G_front_inf-Opercular,lh_S_precentral-inf-part,0.46983037227845500000,0.00000000000000001914,G_front_inf-Opercular,S_precentral-inf-part
lh_Lat_Fis-ant-Horizont,lh_S_circular_insula_sup,0.46979865771812000000,0.00000000000000001864,Lat_Fis-ant-Horizont,S_circular_insula_sup
rh_G_and_S_subcentral,rh_S_orbital-H_Shaped,0.46925448938871700000,0.00000000000000002029,G_and_S_subcentral,S_orbital-H_Shaped
rh_S_front_inf,rh_S_front_middle,0.46907309994558300000,0.00000000000000002087,S_front_inf,S_front_middle
rh_G_occipital_middle,rh_G_temporal_middle,0.46900367378506700000,0.00000000000000002116,G_occipital_middle,G_temporal_middle
rh_G_and_S_paracentral,rh_G_parietal_sup,0.46871457511928500000,0.00000000000000002299,G_and_S_paracentral,G_parietal_sup
lh_S_precentral-inf-part,rh_S_front_middle,0.46783418297947400000,0.00000000000000002611,S_precentral-inf-part,S_front_middle
lh_G_and_S_subcentral,lh_S_front_inf,0.46777632071608100000,0.00000000000000002577,G_and_S_subcentral,S_front_inf
lh_S_orbital_lateral,rh_G_and_S_cingul-Ant,0.46744059495737300000,0.00000000000000002689,S_orbital_lateral,G_and_S_cingul-Ant
lh_G_orbital,rh_G_rectus,0.46725920551423900000,0.00000000000000002766,G_orbital,G_rectus
rh_G_oc-temp_med-Parahip,rh_S_oc-temp_med_and_Lingual,0.46707781607110400000,0.00000000000000002845,G_oc-temp_med-Parahip,S_oc-temp_med_and_Lingual
rh_G_and_S_occipital_inf,rh_S_oc-temp_lat,0.46676055646578600000,0.00000000000000003131,G_and_S_occipital_inf,S_oc-temp_lat
lh_S_collat_transv_ant,lh_S_temporal_inf,0.46671503718483500000,0.00000000000000003010,S_collat_transv_ant,S_temporal_inf
lh_G_cuneus,lh_S_calcarine,0.46653364774170100000,0.00000000000000003095,G_cuneus,S_calcarine
lh_G_front_inf-Triangul,lh_G_temp_sup-Plan_tempo,0.46628270874667000000,0.00000000000000003228,G_front_inf-Triangul,G_temp_sup-Plan_tempo
lh_G_front_inf-Opercular,lh_G_front_middle,0.46617086885543200000,0.00000000000000003274,G_front_inf-Opercular,G_front_middle
lh_G_front_middle,rh_G_and_S_cingul-Ant,0.46598947941229800000,0.00000000000000003367,G_front_middle,G_and_S_cingul-Ant
lh_G_and_S_subcentral,lh_G_front_inf-Opercular,0.46487369471978200000,0.00000000000000004039,G_and_S_subcentral,G_front_inf-Opercular
lh_G_front_middle,rh_G_and_S_cingul-Mid-Ant,0.46487369471978200000,0.00000000000000004039,G_front_middle,G_and_S_cingul-Mid-Ant
lh_G_and_S_occipital_inf,lh_Pole_occipital,0.46475472295628800000,0.00000000000000007368,G_and_S_occipital_inf,Pole_occipital
lh_S_front_inf,lh_S_orbital_lateral,0.46471975331035700000,0.00000000000000004097,S_front_inf,S_orbital_lateral
lh_G_occipital_sup,lh_G_pariet_inf-Angular,0.46462393175395100000,0.00000000000000004979,G_occipital_sup,G_pariet_inf-Angular
rh_G_parietal_sup,rh_S_cingul-Marginalis,0.46432945234547600000,0.00000000000000004393,G_parietal_sup,S_cingul-Marginalis
rh_G_insular_short,rh_S_circular_insula_sup,0.46417558498095400000,0.00000000000000004456,G_insular_short,S_circular_insula_sup
lh_G_precuneus,lh_S_subparietal,0.46396662409593900000,0.00000000000000004645,G_precuneus,S_subparietal
lh_G_and_S_cingul-Mid-Ant,lh_Lat_Fis-post,0.46381280609468500000,0.00000000000000004712,G_and_S_cingul-Mid-Ant,Lat_Fis-post
lh_G_front_inf-Orbital,lh_S_orbital-H_Shaped,0.46326863776528200000,0.00000000000000005124,G_front_inf-Orbital,S_orbital-H_Shaped
lh_G_temp_sup-Lateral,lh_G_temporal_inf,0.46326863776528200000,0.00000000000000005124,G_temp_sup-Lateral,G_temporal_inf
lh_G_temporal_inf,lh_S_collat_transv_ant,0.46326863776528200000,0.00000000000000005124,G_temporal_inf,S_collat_transv_ant
lh_G_temp_sup-Plan_tempo,lh_S_front_inf,0.46247335769291400000,0.00000000000000005808,G_temp_sup-Plan_tempo,S_front_inf
lh_G_and_S_subcentral,rh_G_occipital_middle,0.46244557519725000000,0.00000000000000005887,G_and_S_subcentral,G_occipital_middle
rh_G_front_inf-Orbital,rh_Lat_Fis-ant-Horizont,0.46236169054960900000,0.00000000000000005890,G_front_inf-Orbital,Lat_Fis-ant-Horizont
lh_G_insular_short,lh_G_temp_sup-Lateral,0.46199891166334100000,0.00000000000000006227,G_insular_short,G_temp_sup-Lateral
lh_S_orbital_lateral,lh_S_suborbital,0.46199891166334100000,0.00000000000000006227,S_orbital_lateral,S_suborbital
lh_G_oc-temp_lat-fusifor,lh_S_collat_transv_ant,0.46181752222020600000,0.00000000000000006403,G_oc-temp_lat-fusifor,S_collat_transv_ant
lh_S_oc-temp_lat,lh_S_temporal_sup,0.46145474333393700000,0.00000000000000006769,S_oc-temp_lat,S_temporal_sup
lh_G_and_S_subcentral,lh_Lat_Fis-ant-Vertical,0.46088258397487100000,0.00000000000000007458,G_and_S_subcentral,Lat_Fis-ant-Vertical
lh_G_and_S_subcentral,lh_G_front_inf-Triangul,0.46070116985010200000,0.00000000000000007668,G_and_S_subcentral,G_front_inf-Triangul
lh_S_front_middle,lh_S_suborbital,0.46065938100064900000,0.00000000000000007670,S_front_middle,S_suborbital
lh_G_front_inf-Triangul,lh_G_front_middle,0.46054779611826500000,0.00000000000000007777,G_front_inf-Triangul,G_front_middle
rh_Lat_Fis-post,rh_S_circular_insula_sup,0.46054779611826500000,0.00000000000000007777,Lat_Fis-post,S_circular_insula_sup
lh_S_circular_insula_sup,rh_G_and_S_cingul-Ant,0.46000362778886200000,0.00000000000000008452,S_circular_insula_sup,G_and_S_cingul-Ant
rh_G_cuneus,rh_S_calcarine,0.46000362778886200000,0.00000000000000008452,G_cuneus,S_calcarine
lh_S_calcarine,lh_S_oc_middle_and_Lunatus,0.45980684499273600000,0.00000000000000009273,S_calcarine,S_oc_middle_and_Lunatus
lh_G_front_middle,lh_S_circular_insula_sup,0.45891529113005600000,0.00000000000000009979,G_front_middle,S_circular_insula_sup
lh_G_pariet_inf-Supramar,rh_S_intrapariet_and_P_trans,0.45863570580566800000,0.00000000000000010541,G_pariet_inf-Supramar,S_intrapariet_and_P_trans
rh_G_orbital,rh_S_orbital_med-olfact,0.45855251224378700000,0.00000000000000010546,G_orbital,S_orbital_med-olfact
lh_S_oc_middle_and_Lunatus,rh_Pole_occipital,0.45828446710477900000,0.00000000000000017008,S_oc_middle_and_Lunatus,Pole_occipital
lh_G_temp_sup-G_T_transv,rh_S_occipital_ant,0.45818973335751800000,0.00000000000000011145,G_temp_sup-G_T_transv,S_occipital_ant
rh_Lat_Fis-ant-Horizont,rh_S_orbital_lateral,0.45811981363147800000,0.00000000000000011299,Lat_Fis-ant-Horizont,S_orbital_lateral
lh_S_subparietal,rh_G_cingul-Post-dorsal,0.45779854385380300000,0.00000000000000011937,S_subparietal,G_cingul-Post-dorsal
lh_G_oc-temp_med-Lingual,lh_S_oc-temp_med_and_Lingual,0.45764556502811500000,0.00000000000000012107,G_oc-temp_med-Lingual,S_oc-temp_med_and_Lingual
lh_G_parietal_sup,lh_G_precuneus,0.45708340859593700000,0.00000000000000014029,G_parietal_sup,G_precuneus
lh_S_front_middle,lh_S_orbital_lateral,0.45666863227766600000,0.00000000000000014085,S_front_middle,S_orbital_lateral
lh_S_central,rh_S_front_middle,0.45650006226620300000,0.00000000000000014668,S_central,S_front_middle
lh_G_precentral,lh_Lat_Fis-post,0.45616581673088500000,0.00000000000000015293,G_precentral,Lat_Fis-post
lh_G_occipital_sup,rh_G_occipital_sup,0.45574405199471500000,0.00000000000000022872,G_occipital_sup,G_occipital_sup
rh_G_and_S_subcentral,rh_G_Ins_lg_and_S_cent_ins,0.45510611282423300000,0.00000000000000017792,G_and_S_subcentral,G_Ins_lg_and_S_cent_ins
lh_G_temp_sup-Lateral,lh_S_oc-temp_lat,0.45492472338109900000,0.00000000000000018286,G_temp_sup-Lateral,S_oc-temp_lat
rh_S_occipital_ant,rh_S_temporal_inf,0.45474333393796400000,0.00000000000000018794,S_occipital_ant,S_temporal_inf
rh_G_and_S_subcentral,rh_Lat_Fis-post,0.45456194449483000000,0.00000000000000019316,G_and_S_subcentral,Lat_Fis-post
rh_Pole_temporal,rh_S_temporal_inf,0.45456194449483000000,0.00000000000000019316,Pole_temporal,S_temporal_inf
lh_S_central,lh_S_precentral-inf-part,0.45407515723581800000,0.00000000000000021797,S_central,S_precentral-inf-part
lh_G_insular_short,lh_S_temporal_sup,0.45401777616542700000,0.00000000000000020970,G_insular_short,S_temporal_sup
lh_S_oc_sup_and_transversal,lh_S_parieto_occipital,0.45395991883546900000,0.00000000000000021534,S_oc_sup_and_transversal,S_parieto_occipital
rh_G_front_middle,rh_S_front_inf,0.45383638672229200000,0.00000000000000021551,G_front_middle,S_front_inf
lh_S_precentral-sup-part,rh_G_front_sup,0.45300559454834900000,0.00000000000000032559,S_precentral-sup-part,G_front_sup
rh_G_oc-temp_med-Parahip,rh_G_orbital,0.45274805006348600000,0.00000000000000025389,G_oc-temp_med-Parahip,G_orbital
rh_G_front_inf-Opercular,rh_S_precentral-inf-part,0.45238527117721700000,0.00000000000000026813,G_front_inf-Opercular,S_precentral-inf-part
rh_G_Ins_lg_and_S_cent_ins,rh_G_oc-temp_med-Parahip,0.45238527117721700000,0.00000000000000026813,G_Ins_lg_and_S_cent_ins,G_oc-temp_med-Parahip
lh_G_temporal_middle,lh_S_oc-temp_med_and_Lingual,0.45220388173408300000,0.00000000000000027554,G_temporal_middle,S_oc-temp_med_and_Lingual
rh_G_temp_sup-G_T_transv,rh_S_circular_insula_sup,0.45184110284781400000,0.00000000000000029097,G_temp_sup-G_T_transv,S_circular_insula_sup
lh_G_rectus,rh_G_and_S_cingul-Ant,0.45165971340467900000,0.00000000000000029900,G_rectus,G_and_S_cingul-Ant
lh_S_precentral-sup-part,rh_G_and_S_cingul-Mid-Post,0.45136526047032300000,0.00000000000000041573,S_precentral-sup-part,G_and_S_cingul-Mid-Post
lh_S_postcentral,lh_S_precentral-sup-part,0.45085187194124100000,0.00000000000000046842,S_postcentral,S_precentral-sup-part
lh_G_pariet_inf-Supramar,lh_Lat_Fis-ant-Vertical,0.45031971385473900000,0.00000000000000036658,G_pariet_inf-Supramar,Lat_Fis-ant-Vertical
rh_S_occipital_ant,rh_S_oc-temp_lat,0.45020859785960400000,0.00000000000000037162,S_occipital_ant,S_oc-temp_lat
rh_G_parietal_sup,rh_S_intrapariet_and_P_trans,0.44978680939853000000,0.00000000000000040285,G_parietal_sup,S_intrapariet_and_P_trans
lh_G_precuneus,rh_S_subparietal,0.44966442953020100000,0.00000000000000040312,G_precuneus,S_subparietal
lh_G_orbital,lh_S_front_inf,0.44948304008706600000,0.00000000000000041419,G_orbital,S_front_inf
lh_G_front_inf-Triangul,lh_S_orbital-H_Shaped,0.44912026120079800000,0.00000000000000043725,G_front_inf-Triangul,S_orbital-H_Shaped
lh_Pole_occipital,lh_S_collat_transv_post,0.44896511431423200000,0.00000000000000091882,Pole_occipital,S_collat_transv_post
lh_G_parietal_sup,rh_G_precuneus,0.44891309940554300000,0.00000000000000047876,G_parietal_sup,G_precuneus
rh_G_temp_sup-Plan_tempo,rh_S_central,0.44875748231452900000,0.00000000000000046157,G_temp_sup-Plan_tempo,S_central
rh_G_front_middle,rh_S_front_middle,0.44857609287139400000,0.00000000000000047422,G_front_middle,S_front_middle
lh_S_front_sup,lh_S_orbital-H_Shaped,0.44824623534600700000,0.00000000000000051994,S_front_sup,S_orbital-H_Shaped
rh_G_temporal_inf,rh_S_collat_transv_ant,0.44821331398512600000,0.00000000000000050056,G_temporal_inf,S_collat_transv_ant
lh_G_Ins_lg_and_S_cent_ins,lh_S_temporal_transverse,0.44796154415479500000,0.00000000000000052121,G_Ins_lg_and_S_cent_ins,S_temporal_transverse
lh_Lat_Fis-ant-Horizont,lh_S_circular_insula_ant,0.44766914565572200000,0.00000000000000054280,Lat_Fis-ant-Horizont,S_circular_insula_ant
lh_G_pariet_inf-Supramar,lh_S_postcentral,0.44754047877712300000,0.00000000000000057915,G_pariet_inf-Supramar,S_postcentral
rh_G_and_S_frontomargin,rh_G_front_middle,0.44748775621258800000,0.00000000000000055765,G_and_S_frontomargin,G_front_middle
lh_G_front_inf-Opercular,lh_S_orbital_lateral,0.44730636676945400000,0.00000000000000057289,G_front_inf-Opercular,S_orbital_lateral
lh_G_and_S_subcentral,lh_G_Ins_lg_and_S_cent_ins,0.44709511049245000000,0.00000000000000059634,G_and_S_subcentral,G_Ins_lg_and_S_cent_ins
lh_G_and_S_frontomargin,lh_G_front_inf-Triangul,0.44694358788318500000,0.00000000000000060463,G_and_S_frontomargin,G_front_inf-Triangul
lh_Lat_Fis-post,lh_S_interm_prim-Jensen,0.44684236247630900000,0.00000000000000084313,Lat_Fis-post,S_interm_prim-Jensen
lh_S_orbital-H_Shaped,rh_S_suborbital,0.44658080899691600000,0.00000000000000063809,S_orbital-H_Shaped,S_suborbital
rh_G_temporal_inf,rh_Pole_temporal,0.44658080899691600000,0.00000000000000063809,G_temporal_inf,Pole_temporal
lh_G_postcentral,rh_G_and_S_paracentral,0.44653231663035500000,0.00000000000000068047,G_postcentral,G_and_S_paracentral
lh_S_collat_transv_post,lh_S_occipital_ant,0.44623407565537800000,0.00000000000000096166,S_collat_transv_post,S_occipital_ant
lh_G_orbital,lh_S_orbital_med-olfact,0.44621803011064700000,0.00000000000000067338,G_orbital,S_orbital_med-olfact
lh_G_insular_short,lh_S_oc-temp_med_and_Lingual,0.44567386178124400000,0.00000000000000072994,G_insular_short,S_oc-temp_med_and_Lingual
lh_G_temp_sup-Plan_tempo,rh_G_temporal_middle,0.44469638610871800000,0.00000000000000084599,G_temp_sup-Plan_tempo,G_temporal_middle
